,endTime,artistName,trackName,msPlayed
18491,2020-12-16 16:45,The Beatles,She Came In Through The Bathroom Window - 2019 Mix,118813
18492,2020-12-16 16:46,The Beatles,Golden Slumbers - 2019 Mix,91440
18493,2020-12-16 17:29,The Beatles,Carry That Weight - 2019 Mix,84700
18494,2020-12-17 08:55,George Harrison,When We Was Fab - Remastered 2004,239853
18495,2020-12-17 08:59,John Lennon,I Know (I Know) - Remastered 2010,231133
18496,2020-12-17 09:03,George Harrison,All Those Years Ago - Remastered 2004,227320
18497,2020-12-17 09:04,Queen,Who Wants To Live Forever - Remastered 2011,28086
18498,2020-12-17 09:08,Electric Light Orchestra,Livin' Thing,1436
18499,2020-12-17 09:08,Elton John,The Ballad Of Danny Bailey (1909-1934) - Remastered 2014,263279
18500,2020-12-17 09:09,The Beatles,Rocky Raccoon - Remastered 2009,1984
18501,2020-12-17 09:09,The Beatles,I've Got A Feeling - Remastered 2009,35690
18502,2020-12-17 09:12,The Beatles,Don't Let Me Down - Remastered 2009,215733
18503,2020-12-17 09:16,Fleetwood Mac,Rhiannon,252773
18504,2020-12-17 09:20,The Rolling Stones,"Paint It, Black",202266
18505,2020-12-17 09:24,The Beatles,All You Need Is Love - Remastered 2009,230386
18506,2020-12-17 09:28,John Lennon,Beautiful Boy (Darling Boy) - Remastered 2010,245693
18507,2020-12-17 09:32,The Beatles,Strawberry Fields Forever - Remastered 2009,247320
18508,2020-12-17 09:34,The Beatles,I Want To Tell You - Remastered 2009,147973
18509,2020-12-17 09:38,Pink Floyd,Fearless - 2011 Remastered Version,1856
18510,2020-12-17 09:38,Yusuf / Cat Stevens,Morning Has Broken,195494
18511,2020-12-17 09:42,Blondie,Heart Of Glass - Special Mix,251413
18512,2020-12-17 09:46,George Harrison,All Those Years Ago - Remastered 2004,227320
18513,2020-12-17 09:50,John Lennon,Bring On The Lucie (Freda Peeple) - Remastered 2010,252333
18514,2020-12-17 09:55,Electric Light Orchestra,Need Her Love,311160
18515,2020-12-17 09:59,The Beatles,Come Together - Remastered 2009,259946
18516,2020-12-17 10:03,Dire Straits,Lady Writer,224666
18517,2020-12-17 10:06,The Beatles,I Me Mine - Remastered 2009,145586
18518,2020-12-17 10:09,Pink Floyd,Brain Damage - 2011 Remastered Version,226666
18519,2020-12-17 10:11,The Beatles,Penny Lane - Remastered 2009,108307
18520,2020-12-17 13:43,Fleetwood Mac,I'm so Afraid,32015
18521,2020-12-17 13:43,Dire Straits,Walk Of Life,249960
18522,2020-12-17 13:47,Fleetwood Mac,Rhiannon,252773
18523,2020-12-17 13:50,The Beatles,I Me Mine - Remastered 2009,145586
18524,2020-12-17 13:53,George Harrison,The Light That Has Lighted The World,210533
18525,2020-12-17 13:57,Elton John,Crocodile Rock,235440
18526,2020-12-17 14:05,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,104336
18527,2020-12-17 14:06,The Beatles,I Am The Walrus - Remastered 2009,8938
18528,2020-12-17 14:37,The Beatles,I Am The Walrus - Remastered 2009,2205
18529,2020-12-17 14:37,Elton John,Elderberry Wine,1137
18530,2020-12-17 14:37,Guns N' Roses,Sweet Child O' Mine,952
18531,2020-12-17 14:40,The Beatles,Two Of Us - Remastered 2009,216813
18532,2020-12-17 14:44,Traveling Wilburys,Dirty World,209586
18533,2020-12-17 14:48,Fleetwood Mac,Tango in the Night - 2017 Remaster,242880
18534,2020-12-17 14:53,Elton John,Pinball Wizard,309106
18535,2020-12-17 14:57,Elton John,Teacher I Need You,249866
18536,2020-12-17 15:06,Dire Straits,Money For Nothing,510933
18537,2020-12-17 15:09,The Beatles,Eleanor Rigby - Remastered 2009,126533
18538,2020-12-17 15:12,The Beatles,Tomorrow Never Knows - Remastered 2009,22456
18539,2020-12-17 15:12,The Beatles,"Here, There And Everywhere - Remastered 2009",144880
18540,2020-12-17 15:12,Pink Floyd,Comfortably Numb - 2011 Remastered Version,9427
18541,2020-12-17 15:28,Dire Straits,Sultans Of Swing,348400
18542,2020-12-17 15:28,Dire Straits,Down To The Waterline,13331
18543,2020-12-17 15:28,Queen,Bohemian Rhapsody - Remastered 2011,1021
18544,2020-12-17 15:32,The Smiths,I Started Something I Couldn't Finish - 2011 Remaster,227533
18545,2020-12-17 15:33,The Beatles,Penny Lane - Remastered 2009,1486
18546,2020-12-17 15:33,The Beatles,"Long, Long, Long - Remastered 2009",1393
18547,2020-12-17 15:33,Elton John,Elderberry Wine,2995
18548,2020-12-17 15:33,Electric Light Orchestra,Tightrope,1764
18549,2020-12-17 15:33,Elton John,Daniel,2229
18550,2020-12-17 15:33,Fleetwood Mac,Warm Ways,1369
18551,2020-12-17 15:33,The Zombies,Care Of Cell 44,63237
18552,2020-12-17 15:33,The Smiths,Stop Me If You Think You've Heard This One Before - 2011 Remaster,1509
18553,2020-12-17 15:33,Dire Straits,Southbound Again,1555
18554,2020-12-17 15:33,The Zombies,This Will Be Our Year,1439
18555,2020-12-17 15:33,Elton John,Don't Let The Sun Go Down On Me,1416
18556,2020-12-17 15:33,The Rolling Stones,Brown Sugar - 2009 Mix,1230
18557,2020-12-17 15:37,The Beatles,Don't Let Me Down - Remastered 2009,215733
18558,2020-12-17 17:15,Electric Light Orchestra,Across the Border,5842
18559,2020-12-17 17:19,Elton John,Indian Sunset,5808
18560,2020-12-17 17:19,George Harrison,All Things Must Pass - Remastered 2014,226866
18561,2020-12-17 17:23,Blondie,One Way Or Another,216400
18562,2020-12-17 17:24,The Beatles,Hey Jude - Remastered 2015,56979
18563,2020-12-17 17:40,John Lennon,Imagine - Remastered 2010,187866
18564,2020-12-17 18:55,George Harrison,When We Was Fab - Remastered 2004,270784
18565,2020-12-17 20:22,The Beatles,A Day In The Life - Remastered 2009,14920
18566,2020-12-17 20:22,John Lennon,Imagine - Remastered 2010,187866
18567,2020-12-17 21:19,Fleetwood Mac,Don't Stop - 2004 Remaster,193346
18568,2020-12-17 23:13,The Animals,House of the Rising Sun,48083
18569,2020-12-18 01:40,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",239660
18570,2020-12-18 11:35,The Beatles,Tomorrow Never Knows - Remastered 2009,16832
18571,2020-12-18 11:35,The Smiths,How Soon Is Now? - 2011 Remaster,164599
18572,2020-12-18 11:39,George Harrison,When We Was Fab - Remastered 2004,231786
18573,2020-12-18 11:39,George Harrison,When We Was Fab - Remastered 2004,341
18574,2020-12-18 11:39,Blondie,Heart Of Glass - Special Mix,5866
18575,2020-12-18 11:43,George Harrison,All Those Years Ago - Remastered 2004,227320
18576,2020-12-18 11:44,The Beatles,Come Together - Remastered 2009,100500
18577,2020-12-18 11:46,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,124693
18578,2020-12-18 11:48,Paul Simon,The Boy In the Bubble,77238
18579,2020-12-18 11:49,Fleetwood Mac,You Make Loving Fun - 2004 Remaster,81493
18580,2020-12-18 12:00,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",244026
18581,2020-12-18 17:24,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",233170
18582,2020-12-18 17:35,George Harrison,When We Was Fab - Remastered 2004,239853
18583,2020-12-18 17:37,The Beatles,Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009,102786
18584,2020-12-18 18:12,George Harrison,Give Me Love (Give Me Peace On Earth),215693
18585,2020-12-18 18:13,The Beatles,I Me Mine - Remastered 2009,15740
18586,2020-12-18 18:13,The Beatles,Across The Universe - Remastered 2009,48656
18587,2020-12-18 18:17,Traveling Wilburys,Heading For The Light,216693
18588,2020-12-18 18:34,The Beach Boys,Wouldn't It Be Nice - Remastered,135311
18589,2020-12-18 18:35,George Harrison,Give Me Love (Give Me Peace On Earth),46436
18590,2020-12-18 18:40,Dire Straits,Sultans Of Swing,348400
18591,2020-12-18 18:41,Elton John,I'm Still Standing,74614
18592,2020-12-19 01:58,Elton John,I'm Still Standing,1160
18593,2020-12-19 01:58,The Beatles,Blackbird - Remastered 2009,17298
18594,2020-12-19 02:02,George Harrison,When We Was Fab - Remastered 2004,225651
18595,2020-12-19 02:06,George Harrison,All Those Years Ago - Remastered 2004,218128
18596,2020-12-19 02:08,George Harrison,Don't Let Me Wait Too Long,166719
18597,2020-12-19 02:31,Traveling Wilburys,Heading For The Light,216693
18598,2020-12-19 02:36,Wings,Maybe I'm Amazed - Live / Remastered,320613
18599,2020-12-19 02:40,The Beatles,Don't Let Me Down - Remastered 2009,215733
18600,2020-12-19 02:43,George Harrison,Run Of The Mill - Remastered 2014,171693
18601,2020-12-19 12:13,The Beatles,And I Love Her - Remastered 2009,65037
18602,2020-12-19 12:17,The Beatles,Don't Let Me Down - Remastered 2009,215733
18603,2020-12-19 12:17,T. Rex,Monolith,6913
18604,2020-12-19 12:18,The Smiths,A Rush and a Push and the Land Is Ours - 2011 Remaster,3818
18605,2020-12-19 12:24,Electric Light Orchestra,Evil Woman,121664
18606,2020-12-19 12:28,Electric Light Orchestra,Evil Woman,148113
18607,2020-12-19 12:29,The Smiths,I Started Something I Couldn't Finish - 2011 Remaster,28112
18608,2020-12-19 12:33,George Harrison,When We Was Fab - Remastered 2004,239853
18609,2020-12-19 12:34,The Beatles,I Me Mine - Remastered 2009,62068
18610,2020-12-19 12:54,George Harrison,All Things Must Pass - Remastered 2014,99946
18611,2020-12-19 13:02,George Harrison,When We Was Fab - Remastered 2004,239853
18612,2020-12-19 13:05,George Harrison,Got My Mind Set On You - Remastered 2004,171557
18613,2020-12-19 13:07,The Beatles,Eight Days A Week - Remastered 2009,163600
18614,2020-12-19 13:09,The Beatles,Baby's In Black - Remastered 2009,124520
18615,2020-12-19 13:12,The Beatles,Mr Moonlight - Remastered 2009,136160
18616,2020-12-19 13:15,The Beatles,Sexy Sadie - Remastered 2009,195266
18617,2020-12-19 13:19,The Beatles,Helter Skelter - Remastered 2009,269786
18618,2020-12-19 13:23,The Beatles,"Long, Long, Long - Remastered 2009",186306
18619,2020-12-19 14:27,The Beatles,Revolution 1 - Remastered 2009,197100
18620,2020-12-19 14:29,The Beatles,Revolution 1 - Remastered 2009,122136
18621,2020-12-19 14:32,The Beatles,Honey Pie - Remastered 2009,161160
18622,2020-12-19 15:10,The Beatles,Savoy Truffle - Remastered 2009,174466
18623,2020-12-19 15:12,The Beatles,Good Night - Remastered 2009,5317
18624,2020-12-19 15:12,The Beatles,Revolution 9 - Remastered 2009,2321
18625,2020-12-19 15:12,The Beatles,Cry Baby Cry - Remastered 2009,159532
18626,2020-12-19 15:15,The Zombies,This Will Be Our Year,127733
18627,2020-12-19 15:22,Creedence Clearwater Revival,Fortunate Son,1200
18628,2020-12-19 15:30,The Beatles,Dear Prudence - Remastered 2009,235773
18629,2020-12-19 15:32,The Beatles,Glass Onion - Remastered 2009,137840
18630,2020-12-20 01:12,The Beatles,"Ob-La-Di, Ob-La-Da - Remastered 2009",166576
18631,2020-12-20 01:13,The Beatles,Wild Honey Pie - Remastered 2009,52973
18632,2020-12-20 01:20,The Beatles,The Continuing Story Of Bungalow Bill - Remastered 2009,40766
18633,2020-12-20 01:25,The Beatles,While My Guitar Gently Weeps - Remastered 2009,285000
18634,2020-12-20 01:28,The Beatles,Happiness Is A Warm Gun - Remastered 2009,164546
18635,2020-12-20 01:28,The Beatles,Martha My Dear - Remastered 2009,50613
18636,2020-12-20 01:32,George Harrison,When We Was Fab - Remastered 2004,239853
18637,2020-12-20 01:33,Fleetwood Mac,I Don't Want to Know - 2004 Remaster,13736
18638,2020-12-20 01:35,Fleetwood Mac,Never Going Back Again - 2004 Remaster,134400
18639,2020-12-20 01:36,Fleetwood Mac,Oh Daddy - 2004 Remaster,50510
18640,2020-12-20 01:39,Led Zeppelin,Whole Lotta Love - Remaster,846
18641,2020-12-20 01:39,Traveling Wilburys,Heading For The Light,216693
18642,2020-12-20 01:41,Aliotta Haynes Jeremiah,Lake Shore Drive,780
18643,2020-12-20 01:41,The Beatles,Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009,115260
18644,2020-12-20 01:41,Elton John,Your Song,340
18645,2020-12-20 01:41,Elton John,Goodbye Yellow Brick Road - Remastered 2014,730
18646,2020-12-20 01:41,Dire Straits,Walk Of Life,4900
18647,2020-12-20 01:45,Elton John,Take Me To The Pilot,226626
18648,2020-12-20 01:50,Led Zeppelin,The Song Remains the Same - Remaster,201383
18649,2020-12-20 01:50,Blondie,Heart Of Glass - Special Mix,1330
18650,2020-12-20 01:51,Fleetwood Mac,Hold Me - 2016 Remaster,17900
18651,2020-12-20 12:08,Creedence Clearwater Revival,Fortunate Son,33378
18652,2020-12-20 12:11,George Harrison,When We Was Fab - Remastered 2004,228352
18653,2020-12-20 12:15,Traveling Wilburys,Dirty World,209586
18654,2020-12-20 12:18,Traveling Wilburys,Heading For The Light,216693
18655,2020-12-20 12:22,Paul McCartney,Maybe I’m Amazed - Remastered 2011,229826
18656,2020-12-20 12:26,The Zombies,Care Of Cell 44,235826
18657,2020-12-20 17:43,Fleetwood Mac,Hold Me - 2016 Remaster,38070
18658,2020-12-20 18:07,The Beatles,Sexy Sadie - Remastered 2009,195266
18659,2020-12-20 18:14,The Beatles,Martha My Dear - Remastered 2009,110274
18660,2020-12-20 19:39,The Beatles,Glass Onion - Remastered 2009,132340
18661,2020-12-20 19:39,The Beatles,Birthday - Remastered 2009,5900
18662,2020-12-20 19:44,The Beatles,Blackbird - Remastered 2009,138386
18663,2020-12-20 19:50,The Beatles,Piggies - Remastered 2009,124266
18664,2020-12-20 19:53,The Beatles,Rocky Raccoon - Remastered 2009,213106
18665,2020-12-20 19:57,The Beatles,Don't Pass Me By - Remastered 2009,230453
18666,2020-12-20 19:59,The Beatles,Why Don't We Do It In The Road? - Remastered 2009,83596
18667,2020-12-20 20:01,The Beatles,I Will - Remastered 2009,105933
18668,2020-12-20 20:04,The Beatles,Julia - Remastered 2009,176666
18669,2020-12-20 20:07,The Beatles,Birthday - Remastered 2009,163080
18670,2020-12-20 20:11,The Beatles,Yer Blues - Remastered 2009,240453
18671,2020-12-20 20:14,The Beatles,Mother Nature's Son - Remastered 2009,168026
18672,2020-12-20 20:16,The Beatles,Everybody's Got Something To Hide Except Me And My Monkey - Remastered 2009,144773
18673,2020-12-20 20:19,The Beatles,Sexy Sadie - Remastered 2009,195266
18674,2020-12-20 20:24,The Beatles,Helter Skelter - Remastered 2009,269786
18675,2020-12-20 21:19,The Beatles,"Long, Long, Long - Remastered 2009",120883
18676,2020-12-20 21:20,The Beatles,Revolution 1 - Remastered 2009,51300
18677,2020-12-21 09:19,Fleetwood Mac,Gypsy - 2016 Remaster,146813
18678,2020-12-21 09:19,Yusuf / Cat Stevens,Father And Son,469
18679,2020-12-21 09:19,George Harrison,Don't Let Me Wait Too Long,960
18680,2020-12-21 09:22,George Harrison,Don't Let Me Wait Too Long,174725
18681,2020-12-21 09:26,George Harrison,All Those Years Ago - Remastered 2004,227320
18682,2020-12-21 11:45,The Beatles,Revolution 1 - Remastered 2009,204411
18683,2020-12-21 13:03,George Harrison,When We Was Fab - Remastered 2004,27546
18684,2020-12-21 15:31,The Beatles,Honey Pie - Remastered 2009,161160
18685,2020-12-21 20:14,Elton John,Bennie And The Jets - Remastered 2014,169877
18686,2020-12-21 21:01,The Beatles,Savoy Truffle - Remastered 2009,174466
18687,2020-12-21 21:04,The Beatles,Cry Baby Cry - Remastered 2009,182080
18688,2020-12-21 21:42,The Beatles,Good Night - Remastered 2009,5080
18689,2020-12-21 21:42,The Beatles,Revolution 9 - Remastered 2009,4032
18690,2020-12-21 21:42,The Beatles,Wild Honey Pie - Remastered 2009,18070
18691,2020-12-21 21:45,The Beatles,Honey Pie - Remastered 2009,161160
18692,2020-12-21 21:56,The Beatles,Savoy Truffle - Remastered 2009,174466
18693,2020-12-21 22:08,The Beatles,Cry Baby Cry - Remastered 2009,182080
18694,2020-12-22 00:00,The Beatles,Revolution 9 - Remastered 2009,157993
18695,2020-12-22 00:03,Pink Floyd,Wots ... Uh The Deal - 2011 Remastered Version,162500
18696,2020-12-22 00:04,George Harrison,Crackerbox Palace - Remastered 2004,79440
18697,2020-12-22 00:13,Pink Floyd,Obscured By Clouds - 2011 Remastered Version,150880
18698,2020-12-22 00:16,George Harrison,Run Of The Mill - Demo,188223
18699,2020-12-22 00:29,George Harrison,Run Of The Mill - Demo,6059
18700,2020-12-22 00:31,George Harrison,Run Of The Mill - Demo,21164
18701,2020-12-22 00:31,George Harrison,Run Of The Mill - Demo,115533
18702,2020-12-22 00:34,George Harrison,Run Of The Mill - Remastered 2014,171693
18703,2020-12-22 00:35,George Harrison,I Live For You - Remastered 2014,24856
18704,2020-12-22 00:57,Traveling Wilburys,Handle With Care,52310
18705,2020-12-22 00:58,George Harrison,Run Of The Mill - Demo,62130
18706,2020-12-22 11:37,George Harrison,Run Of The Mill - Demo,53662
18707,2020-12-22 11:39,George Harrison,Run Of The Mill - Demo,115533
18708,2020-12-22 12:50,George Harrison,Run Of The Mill - Demo,115533
18709,2020-12-22 13:16,George Harrison,Run Of The Mill - Demo,115533
18710,2020-12-22 13:18,George Harrison,Run Of The Mill - Demo,115533
18711,2020-12-22 13:20,George Harrison,Run Of The Mill - Demo,115533
18712,2020-12-22 13:54,George Harrison,Run Of The Mill - Demo,67671
18713,2020-12-22 13:56,George Harrison,Run Of The Mill - Demo,115533
18714,2020-12-22 13:58,George Harrison,Run Of The Mill - Demo,115533
18715,2020-12-22 14:00,George Harrison,Run Of The Mill - Demo,115533
18716,2020-12-22 14:02,George Harrison,Run Of The Mill - Demo,115533
18717,2020-12-22 14:04,George Harrison,Run Of The Mill - Demo,115533
18718,2020-12-22 14:06,George Harrison,Run Of The Mill - Demo,115533
18719,2020-12-22 14:08,George Harrison,Run Of The Mill - Demo,100460
18720,2020-12-22 14:35,George Harrison,Run Of The Mill - Demo,15071
18721,2020-12-22 14:37,George Harrison,Run Of The Mill - Demo,115533
18722,2020-12-22 14:39,Electric Light Orchestra,On the Run,2623
18723,2020-12-22 14:39,George Harrison,When We Was Fab - Remastered 2004,2995
18724,2020-12-22 14:39,George Harrison,Run Of The Mill - Demo,115533
18725,2020-12-22 14:39,George Harrison,Run Of The Mill - Demo,17766
18726,2020-12-22 14:43,George Harrison,When We Was Fab - Remastered 2004,221286
18727,2020-12-22 18:01,Electric Light Orchestra,On the Run,167385
18728,2020-12-22 18:06,George Harrison,What Is Life - Remastered 2014,264413
18729,2020-12-22 18:09,The Beatles,Lucy In The Sky With Diamonds - Remastered 2009,208466
18730,2020-12-22 18:10,The Beatles,Rocky Raccoon - Remastered 2009,1648
18731,2020-12-22 18:10,The Rolling Stones,"Paint It, Black",3166
18732,2020-12-22 18:12,The Monkees,I'm a Believer - 2006 Remaster,1393
18733,2020-12-22 18:12,The Animals,House of the Rising Sun,146680
18734,2020-12-22 18:12,The Beatles,Back In The U.S.S.R. - Remastered 2009,1602
18735,2020-12-22 18:12,Pink Floyd,One Of These Days - 2011 Remastered Version,2136
18736,2020-12-22 18:15,The Beatles,Strawberry Fields Forever - Remastered 2009,145194
18737,2020-12-22 19:18,George Harrison,Hari's On Tour (Express),282760
18738,2020-12-22 19:37,George Harrison,Simply Shady,277800
18739,2020-12-22 20:22,George Harrison,So Sad,92220
18740,2020-12-22 21:25,George Harrison,So Sad,207703
18741,2020-12-22 22:36,George Harrison,Bye Bye Love,247000
18742,2020-12-22 23:18,George Harrison,Maya Love,262720
18743,2020-12-22 23:30,George Harrison,"Ding Dong, Ding Dong",220760
18744,2020-12-22 23:44,George Harrison,Dark Horse,219277
18745,2020-12-22 23:47,The Beatles,I Me Mine - Remastered 2009,5740
18746,2020-12-22 23:47,The Beatles,Two Of Us - Remastered 2009,58070
